"id_vtm";"codigo_obm";"nome_vtm";"nome_vtm_abreviado";"ingredientes_cod_nome"
"11701";"@brasil17036687708";"Oxicodona";;
"43052";"@brasil15369519203";"Oxiconazol";;
"43053";"@brasil15796693176";"Óxido de Zinco";;
"503119";"@brasil14912212540";"Óxido de Zinco + Cloreto de Benzalcônio + Cânfora";;
"43055";"@brasil12874908579";"Oximetazolina";;
"11702";"@brasil10430115125";"Oximetolona";;
"288941";"@brasil17218661592";"Oxitetraciclina + Hidrocortisona";;
"288965";"@brasil16748153096";"Oxitetraciclina + Polimixina B";;
"288942";"@brasil10016405339";"Oxomemazina + Guaifenesina + Benzoato de Sódio + Paracetamol";;
"288944";"@brasil12080995413";"Oxomemazina + Guaifenesina + Paracetamol";;
"43056";"@brasil16984463674";"Paclitaxel";;
"11703";"@brasil11040512807";"Paliperidona";;
"43057";"@brasil16297592944";"Palivizumabe";;
"43058";"@brasil10534574007";"Palonosetrona";;
"43059";"@brasil13780091509";"Pamidronato Dissódico";;
"609556";"@brasil14892286996";"Pamoato de Pirvínio";;
"11704";"@brasil13912218969";"Pancreatina";;
"503120";"@brasil14146895243";"Pancreatina + Dimeticona";;
"11705";"@brasil16439556735";"Pancrelipase";;
"43060";"@brasil17296735835";"Pancurônio";;
"43061";"@brasil15143404960";"Panitumumabe";;
"11706";"@brasil10461127077";"Pantoprazol";;
"43062";"@brasil13826817602";"Papaína";;
"288943";"@brasil18426042223";"Papaverina";;
"288945";"@brasil15126850701";"Papaverina + Dipirona + Atropa belladona";;
"11707";"@brasil12986965488";"Paracetamol";;
"11708";"@brasil13551446518";"Paracetamol + Amitriptilina + Ciclobenzaprina + Meloxicam";;
"11709";"@brasil18796336433";"Paracetamol + Amitriptilina + Meloxicam";;
"288946";"@brasil19391267576";"Paracetamol + Cafeína";;
"288947";"@brasil11575786089";"Paracetamol + Carbinoxamina";;
"11710";"@brasil13327342925";"Paracetamol + Carisoprodol + Cafeína";;
"11711";"@brasil10247705633";"Paracetamol + Carisoprodol + Fenilbutazona";;
"11712";"@brasil11256499700";"Paracetamol + Clorfeniramina + Fenilefrina";;
"11713";"@brasil15539381908";"Paracetamol + Codeína";;
"11714";"@brasil13927410750";"Paracetamol + Famotidina + Tramadol";;
"288948";"@brasil19705128024";"Paracetamol + Fenilefrina + Carbinoxamina";;
"11715";"@brasil13018908334";"Paracetamol + Meloxicam + Ciclobenzaprina";;
"288949";"@brasil13798282167";"Paracetamol + Pentoxiverina + Fenilefrina + Carbinoxamina";;
"288950";"@brasil19876027067";"Paracetamol + Pseudoefedrina";;
"288955";"@brasil11315585579";"Parafina + Psyllium plantago";;
"43063";"@brasil13703873438";"Parecoxibe";;
"43064";"@brasil17038914696";"Paricalcitol";;
"11716";"@brasil13312309730";"Paroxetina";;
"503122";"@brasil17548509096";"Pasireotida";;
"11717";"@brasil17504823958";"Passiflora incarnata";;
"11718";"@brasil17587190909";"Passiflora incarnata + Crataegus oxyacantha + Salix alba";;
"11719";"@brasil15421482980";"Pazopanibe";;
"288951";"@brasil17985289149";"Pegfilgrastim";;
"43065";"@brasil14082953475";"Pegvisomanto";;
"43199";"@brasil16906270575";"Pelargonium sidoides";;
"503124";"@brasil16099618425";"Pembrolizumabe";;
"43067";"@brasil19298023597";"Pemetrexede";;
"288952";"@brasil10298364850";"Penciclovir";;
"11720";"@brasil14345842481";"Penfluridol";;
"11721";"@brasil15464763775";"Penicilamina";;
"43068";"@brasil14241257871";"Pentamidina";;
"11722";"@brasil14286291741";"Pentoxifilina";;
"288953";"@brasil17535957112";"Perampanel";;
"11723";"@brasil15037167690";"Pergolida";;
"11724";"@brasil12326963535";"Periciazina";;
"288954";"@brasil16784691321";"Perindopril Arginina";;
"551316";"@brasil14274649948";"Perindopril Arginina + Anlodipino";;
"11725";"@brasil16523314914";"Perindopril Erbumina";;
"11726";"@brasil15635684275";"Perindopril Erbumina + Indapamida";;
"11727";"@brasil18608476944";"Permanganato de Potássio";;
"43069";"@brasil13312218870";"Permetrina";;
"43070";"@brasil13837321048";"Peróxido de Benzoíla";;
"288956";"@brasil16223854240";"Peróxido de Benzoíla + Enxofre";;
"503125";"@brasil11251005195";"Peróxido de Carbamida";;
"43071";"@brasil19249948940";"Peróxido de Hidrogênio";;
"503126";"@brasil17956171004";"Peróxido de Uréia ";;
"43072";"@brasil14737781866";"Pertuzumabe";;
"11728";"@brasil16135332206";"Petasites hybridus";;
"43073";"@brasil15939062819";"Petidina";;
"43074";"@brasil15481968805";"Picossulfato de Sódio";;
"288957";"@brasil17172514773";"Picossulfato de Sódio + Óleo Mineral + Ágar-Ágar";;
"288961";"@brasil19760121775";"Picossulfato de Sódio + Óxido de Magnésio + Ácido Cítrico";;
"43200";"@brasil12011993574";"Pidolato de Magnésio";;
"43076";"@brasil19592655876";"Pilocarpina";;
"43077";"@brasil11517373277";"Pimecrolimo";;
"43201";"@brasil19341156452";"Pimetixeno";;
"11729";"@brasil14851230507";"Pimozida";;
"11731";"@brasil14697089905";"Pindolol";;
"11732";"@brasil15934981167";"Pindolol + Clopamida";;
"11733";"@brasil15583636429";"Pinus pinaster";;
"11734";"@brasil10113238952";"Pioglitazona";;
"11735";"@brasil13815285779";"Piper methysticum (Kava-Kava)";;
"43079";"@brasil18808899062";"Piperacilina + Tazobactam";;
"43080";"@brasil19492375792";"Piperazina";;
"43202";"@brasil10669801849";"Piperidolato + Hesperidina + Ácido Ascórbico";;
"43082";"@brasil11035182084";"Pipotiazina";;
"11736";"@brasil18736712352";"Piracetam";;
"412569";"@brasil17515862505";"Piracetam + Cinarizina";;
"11737";"@brasil12237704732";"Piracetam + Di-hidroergocristina";;
"11738";"@brasil14978386911";"Pirazinamida";;
"503127";"@brasil16027839746";"Pirenoxina Sódica";;
"288958";"@brasil17191011454";"Piretanida";;
"288959";"@brasil14437513260";"Pirfenidona";;
"11739";"@brasil18178820671";"Piribedil";;
"11740";"@brasil15958942933";"Piridostigmina";;
"11741";"@brasil15258252959";"Piridoxina";;
"503128";"@brasil16270686029";"Piridoxina + Raceometionina ";;
"11742";"@brasil18414436305";"Pirimetamina";;
"11743";"@brasil16297422959";"Piroxicam";;
"288960";"@brasil10614532250";"Piroxicam betaciclodextrina";;
"11744";"@brasil16243806187";"Pitavastatina";;
"11745";"@brasil12326762369";"Pizotifeno";;
"43083";"@brasil16698783351";"Plerixafor";;
"43084";"@brasil10388370816";"Podofilina";;
"43085";"@brasil11845504334";"Podofilotoxina";;
"11746";"@brasil12902393593";"Policarbofila";;
"43203";"@brasil15325540195";"Policresuleno";;
"43204";"@brasil14618295741";"Policresuleno + Cinchocaína";;
"503129";"@brasil13269911214";"Polidocanol + Lidocaína + Tintura Camomila ";;
"43088";"@brasil18062409531";"Poliestirenossulfonato de Cálcio";;
"65379";"@brasil14950845319";"Polietilenoglicol + Propilenoglicol";;
"43089";"@brasil14775534964";"Polimixina B";;
"288962";"@brasil16957012438";"Polimixina B + Lidocaína";;
"288963";"@brasil15504697173";"Polimixina B + Neomicina + Bacitracina + Óxido de Zinco";;
"288964";"@brasil16652448861";"Polimixina B + Neomicina + Fludrocortisona + Lidocaína";;
"65380";"@brasil12145396341";"Polimixina B + Neomicina + Fluocinolona + Lidocaína";;
"43090";"@brasil19690446534";"Polimixina B + Neomicina + Hidrocortisona";;
"288966";"@brasil13783419208";"Polimixina B + Prednisolona + Benzocaína + Clioquinol";;
"288968";"@brasil12012927989";"Polimixina B + Prednisolona + Neomicina";;
"503131";"@brasil17877758132";"Polipeptídeo Dialisável de Extrato de Leucócito";;
"43205";"@brasil17114858427";"Polissulfato de Mucopolissacarídeo";;
"11747";"@brasil17531681168";"Polypodium leucotomos";;
"43092";"@brasil14125628091";"Posaconazol";;
"503132";"@brasil16776296091";"Povidona";;
"11748";"@brasil18951225371";"Pramipexol";;
"11749";"@brasil12161083659";"Prasugrel";;
"11750";"@brasil13951742493";"Pravastatina";;
"11751";"@brasil13275461794";"Praziquantel";;
"288967";"@brasil18672637060";"Prednicarbato";;
"11752";"@brasil14522081802";"Prednisolona";;
"65381";"@brasil15874446056";"Prednisona";;
"11753";"@brasil12784023938";"Pregabalina";;
"43093";"@brasil11556801162";"Prilocaína + Felipressina";;
"11754";"@brasil10353874591";"Primaquina";;
"11755";"@brasil13417301449";"Primidona";;
"11756";"@brasil16024883784";"Progesterona";;
"11757";"@brasil19872514882";"Promestrieno";;
"11758";"@brasil11287923371";"Prometazina";;
"609554";"@brasil15121535401";"Prometazina + Sulfoguaiacol";;
"65382";"@brasil12936041570";"Prometazina + Sulfoguaiacol de Potássio";;
"11759";"@brasil16822072514";"Propafenona";;
"11760";"@brasil10246592768";"Propatilnitrato";;
"288969";"@brasil14046729069";"Propifenazona + Paracetamol + Cafeína";;
"11761";"@brasil10766746606";"Propiltiouracila";;
"288970";"@brasil14194861690";"Propionato de Testosterona + Fempropionato de Testosterona + Isocaproato de Testosterona + Decanoato de Testosterona";;
"43094";"@brasil15407121846";"Propofol";;
"11762";"@brasil13093955034";"Propranolol";;
"11763";"@brasil13169535660";"Propranolol + Hidroclorotiazida";;
"43095";"@brasil12365206052";"Protamina";;
"43096";"@brasil15604665031";"Proximetacaína";;
"11764";"@brasil16565813510";"Prucaloprida";;
"288971";"@brasil18834121550";"Pseudoefedrina + Triprolidina + Sulfaguaiacolato de Potássio";;
"288973";"@brasil11427750615";"Quelato de Ferro + Ácido Fólico + Cianocobalamina";;
"11765";"@brasil13320460880";"Quetiapina";;
"11766";"@brasil16904864176";"Rabeprazol";;
"288972";"@brasil11586022992";"Racealfatocoferol";;
"11767";"@brasil14562938551";"Racecadotrila";;
"288981";"@brasil17538319300";"Racemetionina + Cloreto de Colina + Inositol + Cianobobalamina";;
"11768";"@brasil12100100536";"Raloxifeno";;
"11769";"@brasil16811687336";"Raltegravir";;
"11770";"@brasil17758135381";"Ramipril";;
"11281";"@brasil17187239514";"Ramipril + Anlodipino";;
"11772";"@brasil18503670214";"Ramipril + Hidroclorotiazida";;
"288974";"@brasil12380684410";"Ramucirumabe";;
"11773";"@brasil17451505750";"Ranelato de Estrôncio";;
"43097";"@brasil10927707310";"Ranibizumabe";;
"11774";"@brasil11746518416";"Ranitidina";;
"288975";"@brasil17620170512";"Ranolazina";;
"288976";"@brasil10958799645";"Rasagilina";;
"288977";"@brasil11933486993";"Rasburicase";;
"288978";"@brasil16791036338";"Reboxetina";;
"288979";"@brasil18154721023";"Regorafenibe";;
"43098";"@brasil17824541764";"Remifentanila";;
"11775";"@brasil16378075140";"Repaglinida";;
"288980";"@brasil10400496413";"Retapamulina";;
"43099";"@brasil16339587200";"Retinol";;
"288982";"@brasil16490107574";"Retinol + Ácido Ascórbico + Dextroalfatocoferol";;
"65384";"@brasil16476225550";"Retinol + Colecalciferol";;
"288983";"@brasil19835580277";"Retinol + Colecalciferol + Óxido de Zinco";;
"288984";"@brasil19707578977";"Retinol + Colecalciferol + Óxido de Zinco + Óldeo de Fígado de Bacalhau";;
"65383";"@brasil17056869990";"Retinol + Colecalciferol + Racealfatocoferol";;
"288990";"@brasil13632435735";"Retinol + Colecalciferol + Racealfatocoferol + Alantoína";;
"288985";"@brasil19031154361";"Retinol + Piridoxina + Colecalciferol";;
"43206";"@brasil11719405223";"Retinol + Piridoxina + Racealfatocoferol";;
"11776";"@brasil16650820760";"Rhamnus purshiana";;
"11777";"@brasil14119878693";"Ribavirina";;
"11778";"@brasil10646931491";"Riboflavina";;
"11779";"@brasil10875021684";"Rifabutina";;
"43207";"@brasil17252451139";"Rifamicina SV Sódica";;
"11780";"@brasil12434314257";"Rifampicina";;
"11781";"@brasil19546506542";"Rifampicina + Isoniazida + Pirazinamida + Etambutol";;
"11782";"@brasil10429590250";"Rilmenidina";;
"11783";"@brasil13508431932";"Riluzol";;
"288986";"@brasil16033035185";"Riociguate";;
"11784";"@brasil16253389217";"Risedronato Sódico";;
"11785";"@brasil10741650601";"Risperidona";;
"11786";"@brasil14948085661";"Ritonavir";;
"43102";"@brasil18224311020";"Rituximabe";;
"11787";"@brasil12515476812";"Rivaroxabana";;
"11788";"@brasil17733127387";"Rivastigmina";;
"11789";"@brasil11119206808";"Rizatriptana";;
"43103";"@brasil12102793809";"Rocurônio";;
"11790";"@brasil12396652187";"Roflumilaste";;
"43104";"@brasil15841036293";"Romiplostim";;
"43105";"@brasil12896800349";"Ropivacaína";;
"43208";"@brasil11104040341";"Rosmarinus officinalis (Alecrim)";;
"11791";"@brasil18625640819";"Rosuvastatina";;
"288987";"@brasil13071713151";"Rotigotina";;
"11792";"@brasil15938247846";"Rupatadina";;
"288988";"@brasil17259460506";"Rutosídeo";;
"288989";"@brasil17082163389";"Ruxolitinibe";;
"11793";"@brasil13814317083";"Saccharomyces boulardii";;
"65385";"@brasil11210518088";"Saccharomyces cerevisiae";;
"11794";"@brasil11256842184";"Salbutamol";;
"288991";"@brasil16915688817";"Salbutamol + Guaifenesina";;
"11795";"@brasil14841259981";"Salicilato de Bismuto Monobásico";;
"288992";"@brasil13681137191";"Salicilato de Metila + Cânfora + Mentol";;
"288993";"@brasil17658619811";"Salicilato de Metila + Levomentol";;
"288994";"@brasil17249687794";"Salicilato de Metila + Mentol";;
"288998";"@brasil12415699475";"Salicilato de Metila + Terebintina + Cânfora + Mentol";;
"43107";"@brasil16960893175";"Salmeterol";;
"11796";"@brasil10435773664";"Sapropterina";;
"11797";"@brasil17655088683";"Saquinavir";;
"11798";"@brasil16968122734";"Saxagliptina";;
"11799";"@brasil11875347933";"Saxagliptina + Metformina";;
"43209";"@brasil13762848593";"Schinus terebenthifolius";;
"11800";"@brasil18472371768";"Secnidazol";;
"288995";"@brasil13272579844";"Secuquinumabe";;
"11801";"@brasil16735815354";"Selegina";;
"11802";"@brasil18261961775";"Senna alexandrina";;
"11803";"@brasil11102363122";"Sertralina";;
"43109";"@brasil16114065138";"Sevoflurano";;
"11804";"@brasil10725930593";"Sibutramina";;
"11805";"@brasil10322563908";"Sildenafila";;
"11806";"@brasil19435028068";"Silimarina";;
"43210";"@brasil15502122253";"Silimarina + Metionina";;
"288996";"@brasil14613836149";"Silodosina";;
"288997";"@brasil13251441523";"Siltuximabe";;
"11807";"@brasil16207448928";"Silybum marianum";;
"11808";"@brasil12732160744";"Silybum marianum (L.) Gaertn. ";;
"11809";"@brasil15038457245";"Simeprevir";;
"11810";"@brasil16995804305";"Simeticona";;
"43211";"@brasil16222065793";"Simeticona + Homatropina";;
"11811";"@brasil19863650098";"Sinvastatina";;
"43112";"@brasil19687646476";"Sirolimo";;
"11812";"@brasil18330837885";"Sitagliptina";;
"11813";"@brasil12063239441";"Sitagliptina + Metformina";;
"11814";"@brasil15323683855";"Sofosbuvir";;
"11815";"@brasil10428701266";"Solifenacina";;
"289003";"@brasil12112491923";"Solifenacina + Tansulosina";;
"43113";"@brasil10096037275";"Somatostatina";;
"43114";"@brasil11417247252";"Somatropina";;
"11816";"@brasil16172455069";"Sorafenibe";;
"288999";"@brasil12324173116";"Sorbitol";;
"65386";"@brasil16623914097";"Sorbitol + Laurilsulfato de Sódio";;
"42997";"@brasil10082767716";"Sorbitol + Manitol";;
"11817";"@brasil19576171857";"Sotalol";;
"43212";"@brasil14603962519";"Stryphnodendron barbatiman";;
"289000";"@brasil14373767462";"Subcitrato de Bismuto Coloidal";;
"43213";"@brasil14353615523";"Subgalato de Bismuto + Óxido de Zinco";;
"503133";"@brasil10248206368";"Subgalato de Bismuto + Timol + Óxido de Zinco";;
"289001";"@brasil14896318272";"Succinato Sódico de Hidrocortisona";;
"43117";"@brasil16798124746";"Succinato Sódico de Metilprednisolona";;
"289002";"@brasil11360289286";"Succinilgelatina";;
"11818";"@brasil19363494391";"Sucralfato";;
"43118";"@brasil19738882284";"Sufentanila";;
"43119";"@brasil18300037492";"Sugamadex";;
"43120";"@brasil12283540918";"Sulbutiamina";;
"43214";"@brasil17956190366";"Sulfacetamida + Trietanolamina";;
"289004";"@brasil16481592063";"Sulfacetamida + Trolamina";;
"11819";"@brasil18088956695";"Sulfadiazina";;
"43122";"@brasil16517592421";"Sulfadiazina de Prata";;
"43123";"@brasil15737339662";"Sulfadiazina de Prata + Nitrato de Cério";;
"11820";"@brasil12354300609";"Sulfametoxazol + Trimetoprima";;
"289006";"@brasil10907648410";"Sulfametoxazol + Trimetoprima + Fenazopiridina";;
"11821";"@brasil17504633269";"Sulfassalazina";;
"790547";"@brasil188062502";"Sulfato de Abacavir";;"10375 - sulfato de abacavir"
"11822";"@brasil10460264831";"Sulfato de Glicosamina + Sulfato de Condroitina";;
"43124";"@brasil19133921356";"Sulfato de Magnésio";;
"11823";"@brasil19787424651";"Sulfato de Quinina";;
"289005";"@brasil16070484858";"Sulfato de Zinco";;
"289007";"@brasil16326787783";"Sulfato de Zinco + Sulfato Cúprico + Sulfato de Manganês + Cloreto Crômico";;
"11824";"@brasil17556329076";"Sulfato Ferroso";;
"289011";"@brasil18976444589";"Sulfato Ferroso + Ácido Fosfórico";;
"289008";"@brasil18910993995";"Sulfeto de Selênio";;
"289009";"@brasil15574606940";"Sulfiram";;
"11825";"@brasil18419371737";"Sulpirida";;
"11826";"@brasil19427871766";"Sulpirida + Bromazepam";;
"289010";"@brasil11140053020";"Sultamicilina";;
"11827";"@brasil11881243931";"Sultiamo";;
"11828";"@brasil11122604664";"Sumatriptana";;
"289014";"@brasil17518745377";"Sumatriptana + Naproxeno Sódico";;
"11829";"@brasil19969291833";"Sunitinibe";;
"43125";"@brasil18457588103";"Suxametônio";;
"11830";"@brasil16478645489";"Tacrolimo";;
"11831";"@brasil12485352252";"Tadalafila";;
"503134";"@brasil10912143876";"Tafamidis";;
"43126";"@brasil14886176756";"Tafluprosta";;
"11832";"@brasil12990825103";"Talidomida";;
"11833";"@brasil17498069066";"Tamoxifeno";;
"11834";"@brasil18517870331";"Tansulosina";;
"289012";"@brasil11462064199";"Tapentadol";;
"11835";"@brasil10095144770";"Teclozana";;
"11836";"@brasil14922113160";"Tegaserode";;
"43127";"@brasil19058119782";"Teicoplanina";;
"11837";"@brasil14325131804";"Telaprevir";;
"11838";"@brasil16859319848";"Telmisartana";;
"11839";"@brasil11321204137";"Telmisartana + Anlodipino";;
"11840";"@brasil16028061447";"Telmisartana + Hidroclorotiazida";;
"11841";"@brasil16176695138";"Temozolomida";;
"43128";"@brasil10632068952";"Tenecteplase";;
"289013";"@brasil10380987533";"Teniposídeo";;
"11842";"@brasil12799291658";"Tenofovir";;
"11843";"@brasil15466373184";"Tenofovir + Lamivudina";;
"11844";"@brasil18933991256";"Tenofovir + Lamivudina + Efavirenz";;
"11845";"@brasil18270837037";"Tenoxicam";;
"43129";"@brasil15985985718";"Tensirolimo";;
"11846";"@brasil14552211727";"Teofilina";;
"289015";"@brasil16450764597";"Teofilina + Efedrina";;
"11847";"@brasil17948547830";"Terbinafina";;
"43130";"@brasil18033722048";"Terbutalina";;
